"","Cancer","Sample.type","Sample.total","Sample.xcell.isNA","Sample.gene.isNA","Sample.xcell.pass","Gene1","Gene2","estimate","statistic","p.value","method","alternative","p.adj","p.value.2","p.adj.2"
"3480","COAD","Normal",41,0,0,41,"pDC","ACE2",0.282752613240418,8234,0.0735203356027271,"Spearman's rank correlation rho","two.sided",0.201665741599373,0.0735203356027271,0.203049799600986
"3481","DLBC","Tumor",48,0,0,48,"pDC","ACE2",-0.0601752354219976,19532.6685374149,0.684533011572644,"Spearman's rank correlation rho","two.sided",0.833463516138858,0.684533011572644,0.834936467088018
"3482","DLBC","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3483","ESCA","Tumor",161,0,0,161,"pDC","ACE2",0.31574240549698,475914.84212874,4.50410650157114e-05,"Spearman's rank correlation rho","two.sided",0.000456832963522981,4.50410650157114e-05,0.000454456306800541
"3484","ESCA","Normal",9,0,0,9,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3485","GBM","Tumor",152,0,0,152,"pDC","ACE2",0.0110563515809599,578804.982772102,0.892461071663969,"Spearman's rank correlation rho","two.sided",0.947262619198149,0.892461071663969,0.946847122652397
"3486","GBM","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3487","HNSC","Tumor",500,0,0,500,"pDC","ACE2",0.191778880866513,16837872.6301877,1.57653050661288e-05,"Spearman's rank correlation rho","two.sided",0.000182332919137537,1.57653050661288e-05,0.000182110253957792
"3488","HNSC","Normal",44,0,0,44,"pDC","ACE2",-0.00423131275881555,14250.0423280476,0.978252809596322,"Spearman's rank correlation rho","two.sided",0.990457636409485,0.978252809596322,0.990044351881834
"3489","KICH","Tumor",65,0,0,65,"pDC","ACE2",0.160367153011917,38421.5990781747,0.201915929666501,"Spearman's rank correlation rho","two.sided",0.403514680681312,0.201915929666501,0.405299368567447
"3490","KICH","Normal",24,0,0,24,"pDC","ACE2",0.352805158488934,1488.54813547545,0.0908385849759298,"Spearman's rank correlation rho","two.sided",0.233653149628746,0.0908385849759298,0.23516627282222
"3491","KIRC","Tumor",530,0,0,530,"pDC","ACE2",0.0312431843860081,24037515.832842,0.472911995298179,"Spearman's rank correlation rho","two.sided",0.679817672789089,0.472911995298179,0.68154964028267
"3492","KIRC","Normal",72,0,0,72,"pDC","ACE2",0.606943362070751,24446.5506526476,1.58795384041334e-08,"Spearman's rank correlation rho","two.sided",3.49514684389939e-07,1.58795384041334e-08,3.49579983128675e-07
"3493","KIRP","Tumor",288,0,0,288,"pDC","ACE2",0.158402976637816,3350619.93161902,0.0070701217014997,"Spearman's rank correlation rho","two.sided",0.0327553125588052,0.0070701217014997,0.0329939012736653
"3494","KIRP","Normal",32,0,0,32,"pDC","ACE2",0.610526699814403,2124.96632581262,0.000206634503357836,"Spearman's rank correlation rho","two.sided",0.00171817264818196,0.000206634503357836,0.00170585766630736
"3495","LAML","Tumor",145,0,0,145,"pDC","ACE2",-0.198735275208409,609053.418627889,0.0165601375148431,"Spearman's rank correlation rho","two.sided",0.0643095450133805,0.0165601375148431,0.064748645778756
"3496","LAML","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3497","LGG","Tumor",510,0,0,510,"pDC","ACE2",-0.0444053100601379,23090146.0230132,0.316901179740433,"Spearman's rank correlation rho","two.sided",0.537548907821038,0.316901179740433,0.538749739256539
"3498","LGG","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3499","LIHC","Tumor",371,0,0,371,"pDC","ACE2",0.0467469324365049,8112889.01223534,0.369259119797004,"Spearman's rank correlation rho","two.sided",0.591353791799784,0.369259119797004,0.592452709766727
"3500","LIHC","Normal",50,0,0,50,"pDC","ACE2",-0.0254021608643457,21354,0.860740942828776,"Spearman's rank correlation rho","two.sided",0.930213879999551,0.860740942828776,0.929764405800279
"3501","LUAD","Tumor",512,0,0,512,"pDC","ACE2",-0.218475888161968,27256740.2453711,5.9790945017092e-07,"Spearman's rank correlation rho","two.sided",9.77712599623965e-06,5.9790945017092e-07,9.73967243763676e-06
"3502","LUAD","Normal",59,0,0,59,"pDC","ACE2",0.189246054938632,27744,0.150832999748248,"Spearman's rank correlation rho","two.sided",0.334046375397912,0.150832999748248,0.335547543969588
"3503","LUSC","Tumor",501,0,0,501,"pDC","ACE2",-0.0294258204124554,21575221.0571144,0.511093402729921,"Spearman's rank correlation rho","two.sided",0.710255934032044,0.511093402729921,0.711702164881065
"3504","LUSC","Normal",49,0,0,49,"pDC","ACE2",-0.0452040816326531,20486,0.757151040573739,"Spearman's rank correlation rho","two.sided",0.876635924479351,0.757151040573739,0.876777153140087
"3505","MESO","Tumor",86,0,0,86,"pDC","ACE2",0.118638619711652,93419.8995036634,0.276613818306539,"Spearman's rank correlation rho","two.sided",0.493055722506309,0.276613818306539,0.494658441470623
"3506","MESO","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3507","OV","Tumor",264,0,0,264,"pDC","ACE2",0.129363662108329,2669875.98105184,0.0356609932689674,"Spearman's rank correlation rho","two.sided",0.116867376704741,0.0356609932689674,0.117951113283748
"3508","OV","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3509","PAAD","Tumor",177,0,0,177,"pDC","ACE2",-0.184706077124794,1094876.92353288,0.0138489386120798,"Spearman's rank correlation rho","two.sided",0.055924425659177,0.0138489386120798,0.0563468065616199
"3510","PAAD","Normal",4,0,0,4,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3511","PCPG","Tumor",178,0,0,178,"pDC","ACE2",0.0959942355616174,849701.234162805,0.202434731085378,"Spearman's rank correlation rho","two.sided",0.404170534976174,0.202434731085378,0.405938424447114
"3512","PCPG","Normal",3,0,0,3,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3513","PRAD","Tumor",495,0,0,495,"pDC","ACE2",-0.0095600486707001,20407731.4126529,0.831978495533131,"Spearman's rank correlation rho","two.sided",0.915485155993103,0.831978495533131,0.915309761340436
"3514","PRAD","Normal",52,0,0,52,"pDC","ACE2",-0.231971804487077,28860.1714919143,0.0979717963057767,"Spearman's rank correlation rho","two.sided",0.246767387049997,0.0979717963057767,0.24818940069721
"3515","READ","Tumor",159,0,0,159,"pDC","ACE2",0.217019942679723,524534,0.00608986407116799,"Spearman's rank correlation rho","two.sided",0.0289518874115841,0.00608986407116799,0.0291125209255836
"3516","READ","Normal",10,0,0,10,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3517","SARC","Tumor",259,0,0,259,"pDC","ACE2",-0.208863421461651,3500409.10045279,0.000718393045328587,"Spearman's rank correlation rho","two.sided",0.00492424370833528,0.000718393045328587,0.0049210328561629
"3518","SARC","Normal",2,0,0,2,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3519","SKCMmets","Tumor",367,0,0,367,"pDC","ACE2",-0.133956540011261,9342005.70253341,0.0101971137604468,"Spearman's rank correlation rho","two.sided",0.0437087874866589,0.0101971137604468,0.0440040221651097
"3520","SKCMmets","Normal",1,0,0,1,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3521","SKCMprimary","Tumor",103,0,0,103,"pDC","ACE2",-0.229554100748176,223906.719962646,0.0196729827628091,"Spearman's rank correlation rho","two.sided",0.0737418051586499,0.0196729827628091,0.074290269277084
"3522","SKCMprimary","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3523","STAD","Tumor",374,0,0,374,"pDC","ACE2",0.186166393694574,7095713.48417622,0.000294682605729557,"Spearman's rank correlation rho","two.sided",0.00231131449450766,0.000294682605729557,0.00230140297225294
"3524","STAD","Normal",30,0,0,30,"pDC","ACE2",0.698854159402908,1353.65055348393,1.74207224475484e-05,"Spearman's rank correlation rho","two.sided",0.000199414972345187,1.74207224475484e-05,0.000199073426417491
"3525","TGCT","Tumor",134,0,0,134,"pDC","ACE2",-0.34787219313408,540490.0100858,3.81219638497983e-05,"Spearman's rank correlation rho","two.sided",0.000394298881379784,3.81219638497983e-05,0.000392562200951159
"3526","TGCT","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3527","THCA","Tumor",502,0,0,502,"pDC","ACE2",0.185829989584286,17166164.8562775,2.79254506284126e-05,"Spearman's rank correlation rho","two.sided",0.000298043274240491,2.79254506284126e-05,0.000297154182168538
"3528","THCA","Normal",58,0,0,58,"pDC","ACE2",0.0444241294962918,31064.8159742051,0.740551781370897,"Spearman's rank correlation rho","two.sided",0.866046414986025,0.740551781370897,0.866590881547966
"3529","THYM","Tumor",119,0,0,119,"pDC","ACE2",0.0832935713849022,257447.833412264,0.367800488577883,"Spearman's rank correlation rho","two.sided",0.589463065720311,0.367800488577883,0.590580277113958
"3530","THYM","Normal",2,0,0,2,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3531","UCEC","Tumor",530,0,0,530,"pDC","ACE2",0.0737080016932722,22983847.1495253,0.0900402091923387,"Spearman's rank correlation rho","two.sided",0.232234538078966,0.0900402091923387,0.233768997380272
"3532","UCEC","Normal",22,0,0,22,"pDC","ACE2",0.000584813221703903,1769.96429578436,0.997939154801748,"Spearman's rank correlation rho","two.sided",0.999537091402352,0.997939154801748,0.999566593072822
"3533","UCS","Tumor",56,0,0,56,"pDC","ACE2",0.038488561145262,28133.8247008896,0.778227074922062,"Spearman's rank correlation rho","two.sided",0.889602648931356,0.778227074922062,0.889713820597943
"3534","UCS","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3535","UVM","Tumor",80,0,0,80,"pDC","ACE2",-0.137934929567636,97088.6081907107,0.222407018704779,"Spearman's rank correlation rho","two.sided",0.430926300938502,0.222407018704779,0.432707347310355
"3536","UVM","Normal",0,0,0,0,"pDC","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3537","ACC","Tumor",79,0,0,79,"Pericytes","ACE2",-0.262853885479068,103756.07523096,0.0192644624473779,"Spearman's rank correlation rho","two.sided",0.0725096127974974,0.0192644624473779,0.0730198838616768
"3538","ACC","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3539","BLCA","Tumor",408,0,0,408,"Pericytes","ACE2",-0.11995340897343,12677294.6936202,0.0153393803821394,"Spearman's rank correlation rho","two.sided",0.0606425100129205,0.0153393803821394,0.0610760650077846
"3540","BLCA","Normal",19,0,0,19,"Pericytes","ACE2",-0.421829946106834,1620.88613856179,0.0720306709413836,"Spearman's rank correlation rho","two.sided",0.198177810492276,0.0720306709413836,0.199570614062858
"3541","BRCA","Tumor",1084,0,0,1084,"Pericytes","ACE2",0.142831709240572,181971059.38563,2.34209798018089e-06,"Spearman's rank correlation rho","two.sided",3.30334484521744e-05,2.34209798018089e-06,3.30943891339049e-05
"3542","BRCA","Normal",113,0,0,113,"Pericytes","ACE2",-0.0903108061907418,262180.497699851,0.341457876365099,"Spearman's rank correlation rho","two.sided",0.565079193296592,0.341457876365099,0.566277883395225
"3543","CESC","Tumor",304,0,0,304,"Pericytes","ACE2",-0.0485187532542585,4909542.26948761,0.39924806421393,"Spearman's rank correlation rho","two.sided",0.619267724083103,0.39924806421393,0.620417196461339
"3544","CESC","Normal",3,0,0,3,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3545","CHOL","Tumor",36,0,0,36,"Pericytes","ACE2",-0.248453814544185,9700.48613900832,0.143978093467889,"Spearman's rank correlation rho","two.sided",0.323391473357784,0.143978093467889,0.324966900412665
"3546","CHOL","Normal",9,0,0,9,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3547","COAD","Tumor",447,0,0,447,"Pericytes","ACE2",-0.108168095643556,16495853.3886489,0.0221817291165509,"Spearman's rank correlation rho","two.sided",0.080858440636321,0.0221817291165509,0.0815342928688222
"3548","COAD","Normal",41,0,0,41,"Pericytes","ACE2",-0.0362496367098642,11896.1458294292,0.821974088535838,"Spearman's rank correlation rho","two.sided",0.909950779181424,0.821974088535838,0.910042740878963
"3549","DLBC","Tumor",48,0,0,48,"Pericytes","ACE2",0.0603137812451422,17312.7788943395,0.683844657037454,"Spearman's rank correlation rho","two.sided",0.833321046631273,0.683844657037454,0.834848329547834
"3550","DLBC","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3551","ESCA","Tumor",161,0,0,161,"Pericytes","ACE2",-0.0856661528118533,755102.5226037,0.279919739803197,"Spearman's rank correlation rho","two.sided",0.497226882124585,0.279919739803197,0.498766081831152
"3552","ESCA","Normal",9,0,0,9,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3553","GBM","Tumor",152,0,0,152,"Pericytes","ACE2",-0.122276770054172,656841.658870225,0.133427492263333,"Spearman's rank correlation rho","two.sided",0.30540924011769,0.133427492263333,0.306969118891333
"3554","GBM","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3555","HNSC","Tumor",500,0,0,500,"Pericytes","ACE2",-0.161673756995401,24201439.7979244,0.000283426888251873,"Spearman's rank correlation rho","two.sided",0.00223682188110442,0.000283426888251873,0.00222781600649209
"3556","HNSC","Normal",44,0,0,44,"Pericytes","ACE2",-0.23067324646781,17463.2533673782,0.131948333008352,"Spearman's rank correlation rho","two.sided",0.303992519473425,0.131948333008352,0.305532801584888
"3557","KICH","Tumor",65,0,0,65,"Pericytes","ACE2",-0.0378579507578873,47492.3798266809,0.764630563432794,"Spearman's rank correlation rho","two.sided",0.881094238462988,0.764630563432794,0.881367590243916
"3558","KICH","Normal",24,0,0,24,"Pericytes","ACE2",-0.184281233024843,2723.84683595714,0.388680299048854,"Spearman's rank correlation rho","two.sided",0.609114408043794,0.388680299048854,0.610395837948006
"3559","KIRC","Tumor",530,0,0,530,"Pericytes","ACE2",0.0960456043467324,22429589.9109736,0.0270338360574607,"Spearman's rank correlation rho","two.sided",0.094012690312673,0.0270338360574607,0.0949364247272846
"3560","KIRC","Normal",72,0,0,72,"Pericytes","ACE2",-0.362427472202892,84737.5390611311,0.00175652950327067,"Spearman's rank correlation rho","two.sided",0.0103744514116107,0.00175652950327067,0.010381977881199
"3561","KIRP","Tumor",288,0,0,288,"Pericytes","ACE2",-0.222377826240446,4866608.83400934,0.000141678658897057,"Spearman's rank correlation rho","two.sided",0.00123117206180899,0.000141678658897057,0.00122452280435067
"3562","KIRP","Normal",32,0,0,32,"Pericytes","ACE2",-0.038137149612215,5664.07628828425,0.835831641966264,"Spearman's rank correlation rho","two.sided",0.917151125504124,0.835831641966264,0.91686460671367
"3563","LAML","Tumor",145,0,0,145,"Pericytes","ACE2",-0.173962066907842,596466.646954536,0.0363818632953744,"Spearman's rank correlation rho","two.sided",0.118984592504821,0.0363818632953744,0.120073982282833
"3564","LAML","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3565","LGG","Tumor",510,0,0,510,"Pericytes","ACE2",-0.0105247563147305,22341100.6803799,0.812574700423988,"Spearman's rank correlation rho","two.sided",0.90569260020974,0.812574700423988,0.905908968766266
"3566","LGG","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3567","LIHC","Tumor",371,0,0,371,"Pericytes","ACE2",0.184881948306257,6937257.80727201,0.000343632798594538,"Spearman's rank correlation rho","two.sided",0.00266173202590601,0.000343632798594538,0.00264881431004938
"3568","LIHC","Normal",50,0,0,50,"Pericytes","ACE2",-0.0244417767106843,21334,0.865966202640352,"Spearman's rank correlation rho","two.sided",0.933154500253308,0.865966202640352,0.93257898745884
"3569","LUAD","Tumor",512,0,0,512,"Pericytes","ACE2",-0.105728179063451,24734626.3077743,0.0167012477641084,"Spearman's rank correlation rho","two.sided",0.064699535339521,0.0167012477641084,0.0651327223457783
"3570","LUAD","Normal",59,0,0,59,"Pericytes","ACE2",-0.118927606424422,38289.7026918437,0.369641756938085,"Spearman's rank correlation rho","two.sided",0.59166865019707,0.369641756938085,0.59275358014141
"3571","LUSC","Tumor",501,0,0,501,"Pericytes","ACE2",-0.126686532083227,23613659.6826663,0.00451140809746581,"Spearman's rank correlation rho","two.sided",0.0229610852164989,0.00451140809746581,0.0230381622015603
"3572","LUSC","Normal",49,0,0,49,"Pericytes","ACE2",-0.153470763671925,22608.0269679697,0.292425817374879,"Spearman's rank correlation rho","two.sided",0.511022149538903,0.292425817374879,0.512631063580429
"3573","MESO","Tumor",86,0,0,86,"Pericytes","ACE2",-0.0276252524887474,108923.138637545,0.800665860000369,"Spearman's rank correlation rho","two.sided",0.900943841404979,0.800665860000369,0.901064227701841
"3574","MESO","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3575","OV","Tumor",264,0,0,264,"Pericytes","ACE2",-0.120628097772672,3436495.71206772,0.0502500782383872,"Spearman's rank correlation rho","two.sided",0.151748244514119,0.0502500782383872,0.153163551102768
"3576","OV","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3577","PAAD","Tumor",177,0,0,177,"Pericytes","ACE2",-0.124008347295333,1038781.53837001,0.100075384562467,"Spearman's rank correlation rho","two.sided",0.25012947787892,0.100075384562467,0.251575521970025
"3578","PAAD","Normal",4,0,0,4,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3579","PCPG","Tumor",178,0,0,178,"Pericytes","ACE2",-0.223997388265148,1150470.64115467,0.00264942993355143,"Spearman's rank correlation rho","two.sided",0.0147833542169479,0.00264942993355143,0.014836807627888
"3580","PCPG","Normal",3,0,0,3,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3581","PRAD","Tumor",495,0,0,495,"Pericytes","ACE2",0.08551729476765,18485792.3552652,0.0572609400727533,"Spearman's rank correlation rho","two.sided",0.16700451160146,0.0572609400727533,0.168483037231016
"3582","PRAD","Normal",52,0,0,52,"Pericytes","ACE2",-0.0270720175784237,24060.1890837922,0.848910796024104,"Spearman's rank correlation rho","two.sided",0.924122149816107,0.848910796024104,0.92362622046249
"3583","READ","Tumor",159,0,0,159,"Pericytes","ACE2",-0.0923311852915993,731774.507650548,0.247051722375183,"Spearman's rank correlation rho","two.sided",0.460379450558201,0.247051722375183,0.461943069376795
"3584","READ","Normal",10,0,0,10,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3585","SARC","Tumor",259,0,0,259,"Pericytes","ACE2",0.162759968222696,2424328.980815,0.00868463370615108,"Spearman's rank correlation rho","two.sided",0.0386044409537575,0.00868463370615108,0.0389143321523407
"3586","SARC","Normal",2,0,0,2,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3587","SKCMmets","Tumor",367,0,0,367,"Pericytes","ACE2",0.000110442408299843,8237506.12949638,0.998317618128786,"Spearman's rank correlation rho","two.sided",0.999537091402352,0.998317618128786,0.999566593072822
"3588","SKCMmets","Normal",1,0,0,1,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3589","SKCMprimary","Tumor",103,0,0,103,"Pericytes","ACE2",0.0766682734868591,168142.400724949,0.441456615279271,"Spearman's rank correlation rho","two.sided",0.656713173477887,0.441456615279271,0.659039408952544
"3590","SKCMprimary","Normal",0,0,0,0,"Pericytes","ACE2",NA,NA,NA,NA,NA,NA,NA,NA
"3591","STAD","Tumor",374,0,0,374,"Pericytes","ACE2",-0.124661260911657,9805780.95123113,0.0158574266230206,"Spearman's rank correlation rho","two.sided",0.062149778650052,0.0158574266230206,0.0625647559490087
"3592","STAD","Normal",30,0,0,30,"Pericytes","ACE2",-0.389189844198499,6244.40834967226,0.0335263290328027,"Spearman's rank correlation rho","two.sided",0.111144456382714,0.0335263290328027,0.112186166016416
"3593","TGCT","Tumor",134,0,0,134,"Pericytes","ACE2",0.271502413583518,292123.889665077,0.00150743623374954,"Spearman's rank correlation rho","two.sided",0.00919348215041304,0.00150743623374954,0.00920520859925848
